epoch,loss_total,loss_atk,loss_prog,val_f1,val_auroc,val_prog_acc
1,1.8747944271804502,1.156546709921536,1.4364953963815232,0.1746031746031746,0.7980868432591371,0.3841454949326669
2,1.292811325465806,0.7123156089910725,1.1609914289491556,0.38709677419354843,0.8321522529725824,0.8650562265722616
3,1.0492165611360964,0.5508865543393214,0.9966600199940487,0.5165165165165164,0.8639898377653401,0.9010134666111342
4,0.909746445932111,0.4496705204715131,0.9201518445206969,0.5227963525835866,0.8737587372004849,0.9102457309454394
5,0.779167514252716,0.3613883874293675,0.8355582643141949,0.5253731343283582,0.8626583013076785,0.9488407607941136
6,0.7221152913117035,0.3176938208690959,0.8088429495525573,0.5571847507331379,0.8814352222021613,0.9565458836595863
7,0.6757065711138766,0.29153481805884596,0.7683435113104664,0.5222551928783382,0.8738006499703386,0.9431486880466472
8,0.6474143986733968,0.268635926630673,0.7575569515526961,0.5730994152046784,0.8824024399680173,0.9586977648202138
9,0.6258043780156163,0.26511960251619354,0.7213695510655175,0.5689655172413793,0.8877543782724201,0.9418992086630571
10,0.5685216989826569,0.23009810178338547,0.6768471986655421,0.5606936416184971,0.884788243790462,0.9548104956268222
11,0.5299410469313329,0.20254082791090544,0.6548004390409329,0.5465116279069767,0.8915200794408192,0.959947244203804
12,0.5237130278708951,0.20092197165926565,0.6455821129566338,0.5754985754985755,0.8937059915916535,0.961543801193947
13,0.5014412547117911,0.1943689987430103,0.6141445086039686,0.5763688760806915,0.8911073998607207,0.9643898375676802
14,0.48423826174448,0.18004540915723882,0.6083857099748564,0.5590778097982709,0.8971073740682469,0.9631403581840899
15,0.5012440374766953,0.18817068439735396,0.6261467125591815,0.5843373493975905,0.8963335998555622,0.9697348327085936
16,0.4412971975019314,0.15212388239984279,0.5783466339378015,0.5689655172413793,0.8901627505094013,0.9630015271414688
17,0.4331114462158024,0.15702002433855794,0.5521828426877391,0.5673352435530086,0.8954050708003405,0.9625850340136054
18,0.42638294662138493,0.15344965577925612,0.5458665779506333,0.5722543352601155,0.8976619122540043,0.9625156184922948
19,0.4140220032442336,0.15499848920760273,0.5180470291400116,0.5847953216374269,0.8957274767222926,0.9659863945578231
20,0.38574757205293214,0.1386232693790056,0.4942485995474011,0.5590778097982709,0.8952632121946816,0.9584201027349716
21,0.39876747184685146,0.1421173385925741,0.5133002637750084,0.543859649122807,0.8958564390910733,0.9629321116201582
22,0.3743633631891852,0.13046743399078148,0.4877918657973842,0.5481049562682216,0.8982777075649326,0.9634180202693322
23,0.3640982289975655,0.12612755990001712,0.47594133606159716,0.5352941176470588,0.8965721802378067,0.9580730251284187
24,0.359651471144401,0.12405156019150011,0.4711998209057238,0.5623188405797102,0.9017371231074772,0.956268221574344
25,0.3849407355790704,0.1458481503213012,0.47818517484920936,0.5507246376811594,0.9017338990482578,0.9600166597251145
26,0.366937026681516,0.1289418122545718,0.4759904293539273,0.5465116279069767,0.9008085940522554,0.9611967235873942
27,0.35615003549012564,0.1223970518116183,0.4675059673903506,0.5422740524781341,0.901295426994403,0.9625850340136054
28,0.3832924236653902,0.14779781258479593,0.4709892243613599,0.5502958579881656,0.9018628614170384,0.9624462029709843
29,0.36517818008759945,0.12644621583172672,0.4774639280450424,0.543859649122807,0.9017822599365504,0.9630709426627794
30,0.3842265265233298,0.13445280783995153,0.4995474384668423,0.543859649122807,0.9018241727064042,0.9632791892267111
31,0.35279964480624104,0.1228826245338858,0.45983403994466365,0.563953488372093,0.8972685770292229,0.9589060113841454
32,0.3739040713982294,0.13492873204367806,0.4779506777090248,0.5454545454545454,0.8907205127543782,0.943981674302374
33,0.36291401971639936,0.14259668221276345,0.4406346744738969,0.5606936416184971,0.8922390446467721,0.9592530889906983
34,0.36565566222939716,0.143393187781575,0.44452494702883216,0.543859649122807,0.8828602563771891,0.9683465222823824
35,0.3534435070467742,0.13546319630922088,0.43596062950906606,0.5465116279069767,0.886339016275051,0.9659169790365125
36,0.3423983697389863,0.1321224777290485,0.4205517856866721,0.5763688760806915,0.8980842640117614,0.9619602943218104
37,0.31912627182817566,0.1214348504807325,0.3953828437616361,0.5950920245398772,0.8781563539759099,0.9695265861446619
38,0.33151782319049705,0.14212328402254673,0.3787890793359786,0.563049853372434,0.8905915503855973,0.9660558100791337
39,0.31023167523761724,0.12296905218554824,0.37452524400397436,0.5865102639296187,0.8906173428593536,0.9707066500069416
40,0.29936291120729724,0.1111651936533467,0.37639543934156433,0.5840707964601769,0.8899918753707667,0.968415937803693
41,0.3330803477524111,0.13378502301855108,0.3985906558015469,0.5730994152046784,0.8885926336694954,0.9698736637512148
42,0.2926470632654442,0.1081897432872113,0.368914636456193,0.5689149560117301,0.8828731526140672,0.9682771067610718
43,0.2793291782506094,0.10559581496838222,0.3474667273645166,0.5681159420289855,0.8883443811095922,0.9630015271414688
44,0.26350813444028764,0.09940442474563116,0.3282074153556653,0.5565217391304348,0.8864034974594414,0.9684853533250035
45,0.24922990465590886,0.09849736682853977,0.30146507782157367,0.5508982035928144,0.8809806298522092,0.9660558100791337
46,0.2534083237317318,0.09522499334092108,0.31636666478193315,0.5714285714285715,0.888460447241495,0.9699430792725253
47,0.24889471020207843,0.0976267429339539,0.30253593323614775,0.5672514619883041,0.8826797090608961,0.9648063306955436
48,0.24003871908657237,0.08766492201177865,0.3047475927494783,0.5816023738872403,0.8785335689045937,0.9692489240594196
49,0.23901274086911672,0.09142662224753591,0.2951722348429746,0.5539358600583091,0.8760800598385392,0.9675829515479661
50,0.24016938440218336,0.092002850634273,0.29633306623571937,0.56973293768546,0.8802939052384515,0.9655004859086491
