epoch,loss_total,loss_atk,loss_prog,val_f1,val_auroc,val_prog_acc
26,0.2530403124206018,0.08785239072054024,0.330375841533311,0.5672514619883041,0.8671332955043718,0.9641121754824379
27,0.25743909800212655,0.09367743257008143,0.3275233332476093,0.5606936416184971,0.8660209950736375,0.9625850340136054
28,0.25810896436906766,0.09379094194045803,0.32863604322375867,0.5655976676384841,0.8665432926671996,0.962654449534916
29,0.25283248492535326,0.08585863062065986,0.33394770860938683,0.5623188405797102,0.8665432926671998,0.9632097737054005
30,0.27753116913823206,0.09912800290507225,0.3568063338330928,0.563953488372093,0.8665046039565655,0.9634180202693322
31,0.2708680336040672,0.09941983679663681,0.3428963864142996,0.4817073170731707,0.8454128085424673,0.9423851173122311
32,0.2802277292714556,0.10030079154626902,0.359853872183452,0.5606936416184971,0.8634288514611437,0.958836595862835
33,0.2831366990903347,0.111657801040467,0.3429577941995873,0.5502958579881656,0.8526443733718501,0.9641815910037485
34,0.28934242027984636,0.10933865000070875,0.3600075384247756,0.563953488372093,0.8643573805163653,0.962029709843121
35,0.24899483307095982,0.08798774390145969,0.3220141802058124,0.5492537313432835,0.8620457300559696,0.966958211856171
36,0.2566006286298935,0.09562380738573054,0.32195364295502904,0.5623188405797102,0.8613493332645534,0.9576565320005553
37,0.24736679747067308,0.09979289224250472,0.29514781073969215,0.5623188405797102,0.8612139227773337,0.9608496459808413
38,0.21979030533391625,0.07894840493998272,0.2816837997044493,0.5673352435530086,0.8678651569472028,0.9689018464528668
39,0.2208188700195927,0.08415783078345143,0.27332207820559506,0.5772594752186588,0.869715766939207,0.9721643759544634
40,0.21929581793362662,0.08452436074581189,0.2695429162091057,0.5875370919881305,0.8693385520105233,0.9718172983479106
41,0.23501869589423707,0.08391720844928584,0.30220297892355014,0.5689149560117301,0.8701477908746228,0.9625850340136054
42,0.22443235627223448,0.08487790334611398,0.27910890161857776,0.5664739884393064,0.8618555105620181,0.9571012078300708
43,0.20498427628670762,0.07632948509865425,0.25730958420958294,0.5754985754985755,0.8650956900776354,0.9654310703873387
44,0.19582514614866883,0.07648085616945687,0.2386885762414676,0.5623188405797102,0.8556540326532718,0.9590448424267666
45,0.19118119352882607,0.07459457195311851,0.23317324448485235,0.5664739884393064,0.8626905418998736,0.9657087324725808
46,0.19921621066878573,0.08060297622476648,0.23722646727124583,0.5606936416184971,0.8634288514611436,0.9664723032069971
47,0.1958312679257169,0.07601336711471779,0.23963580188868563,0.5590778097982709,0.8601596554125506,0.9511314729973622
48,0.17777384907607263,0.06630235858744957,0.22294297754364525,0.5706051873198847,0.8630355162363622,0.9611967235873942
49,0.1840675576554582,0.0708884970187074,0.22635812044010334,0.5816023738872403,0.8661177168502231,0.9704984034430099
50,0.1967586193908781,0.08276124471085984,0.22799475307699285,0.5648414985590778,0.8640381986536328,0.9648757462168541
