epoch,loss_total,loss_atk,loss_prog,val_f1,val_auroc,val_prog_acc
1,1.8747936255179796,1.1565460189343566,1.4364952046332478,0.3184713375796179,0.7980932913775761,0.3841454949326669
2,1.292815839950937,0.7123194654249239,1.1609927383845284,0.4075471698113208,0.8321619251502411,0.8650562265722616
3,1.0492196237747569,0.5508881272618936,0.9966629844917281,0.6101694915254238,0.8640091821206574,0.9010134666111342
4,0.9097514456550547,0.44967562373585884,0.9201516287705509,0.6446280991735537,0.8737619612597043,0.9103151464667499
5,0.7790451569845213,0.3613056095787876,0.8354790946781235,0.6933333333333335,0.8627098862551906,0.948771345272803
6,0.7220098692298735,0.31761793208868977,0.8087838680152125,0.706422018348624,0.8814513424982591,0.9566847147022074
7,0.6758402943344458,0.29165914728070796,0.7683623014413804,0.6912442396313365,0.873871579273168,0.9430098570040261
8,0.6473888205468521,0.2686100854836321,0.7575574626591915,0.7181818181818181,0.8824153362048954,0.9586977648202138
9,0.6259775721786807,0.26524647443619886,0.7214621953516198,0.7085201793721972,0.8878672203451032,0.9419686241843677
10,0.5684604979468139,0.23005518047201554,0.6768106370164244,0.6877828054298641,0.8848237084418766,0.9548104956268222
11,0.5303734205579864,0.2028811298627448,0.6549845760567343,0.6972477064220183,0.8916909545794537,0.9600860752464251
12,0.5231716666178948,0.2004367525478871,0.645469830340187,0.7257383966244725,0.8934803074462871,0.9611273080660836
13,0.5034368171521214,0.19587477088241237,0.615124088272419,0.7038626609442061,0.8909752134327205,0.9645286686103013
14,0.4841346306022115,0.17982758808322669,0.6086140897716719,0.7192982456140351,0.8977199453199556,0.9631403581840899
15,0.5006612920654433,0.18769342340612305,0.6259357409189211,0.7136150234741784,0.896662453895953,0.9697348327085936
16,0.44061809364847954,0.15139758590217137,0.578441016626038,0.7129629629629629,0.8904851564313534,0.9632791892267111
17,0.43309957382396297,0.15697100165172978,0.5522571486114656,0.7123287671232876,0.8955211369322431,0.9628626960988477
18,0.42601903019602133,0.15302140760741778,0.545995251044331,0.7161572052401747,0.8975232777075649,0.9621685408857421
19,0.4145724756072298,0.15516189187431761,0.5188211573317013,0.7188940092165897,0.8959999097263418,0.965847563515202
20,0.38574855572958655,0.13863422053238955,0.49422867359464334,0.7129629629629629,0.8952116272471693,0.958975426905456
21,0.39827417727284786,0.14172364861373132,0.51310104718411,0.7149321266968325,0.895830646617317,0.9627238650562265
22,0.3746347334027557,0.13058397600581448,0.4881015168607102,0.7192982456140351,0.8981551933145907,0.9633486047480216
23,0.3648416223942033,0.1267319260294272,0.47621939006267777,0.7037037037037037,0.8964335456913672,0.9577953630431765
24,0.3600638504129662,0.12429236470652907,0.4715429709128352,0.7162790697674418,0.9018918779500142,0.9560599750104123
25,0.3866978598387716,0.14713860764866174,0.4791185015800015,0.7096774193548386,0.9017371231074771,0.9602249062890462
26,0.36701916268207885,0.1290066474236098,0.4760250251831891,0.7155963302752294,0.9008311624667922,0.9611273080660836
27,0.35676263389438057,0.12277636762033373,0.4679725320147188,0.7090909090909091,0.9013373397642568,0.9625850340136054
28,0.38343559775576497,0.14781020371705894,0.47125078647728735,0.7155963302752294,0.9018564132985996,0.9625156184922948
29,0.3655712301832451,0.12661255279376737,0.4779173541789087,0.7123287671232876,0.9017790358773309,0.9632097737054005
30,0.3846203780814305,0.1346843827190815,0.49987199442498637,0.7123287671232876,0.9018016042918677,0.9632791892267111
31,0.35220172634594127,0.1222661521944157,0.4598711435693489,0.7304347826086957,0.8977683062082483,0.9580036096071082
32,0.3756794434799177,0.13599063609403786,0.4793776152384628,0.7085201793721972,0.8879574940032499,0.9490490073580452
33,0.3640483806463963,0.14265449568462585,0.44278777099029065,0.7181818181818181,0.894099326816435,0.9580036096071082
34,0.37214914050944964,0.14772510821920648,0.44884806618061107,0.7255813953488371,0.8805163653245983,0.9664028876856865
35,0.3456710951706974,0.13139648137143262,0.4285492270984906,0.7339449541284403,0.8864421861700755,0.9673052894627239
36,0.34441930248966685,0.1338368588245955,0.42116488573001803,0.7247706422018348,0.897871476103273,0.9638345133971956
37,0.3185013160609559,0.12216996051521109,0.39266271112482554,0.7297297297297298,0.8802390962317196,0.9689712619741774
38,0.3202521326624574,0.13397683049875084,0.37255060966116205,0.7433628318584071,0.8961562765984885,0.9672358739414133
39,0.3017455450107054,0.11918521919173149,0.3651206494711123,0.7255813953488371,0.8919585514946738,0.9702207413577676
40,0.30090356513157784,0.11574829246440456,0.370310543700886,0.7387387387387389,0.8896404529158392,0.9709148965708733
41,0.3231487585527518,0.12413705342034632,0.39802340813131143,0.7297297297297298,0.8928548399577002,0.970637234485631
42,0.2960899257553237,0.11041911026375406,0.37134163251659214,0.7339449541284403,0.8883653374945191,0.9670276273774816
43,0.27462228152575907,0.10167488884139114,0.3458947834685878,0.7281105990783409,0.892977354208042,0.9643898375676802
44,0.26046300991136223,0.09727200189026143,0.3263820155088267,0.7247706422018348,0.8889827448350571,0.9662640566430654
45,0.24670169924196247,0.09583145185004945,0.3017404955505525,0.730593607305936,0.8849139821000231,0.9667499652922393
46,0.2500421977216499,0.09195426983187929,0.3161758571129784,0.7423580786026202,0.8898371205282298,0.9695265861446619
47,0.257318674984661,0.10501543925845916,0.30460647361923915,0.730593607305936,0.8811063681617703,0.9641815910037485
48,0.23852598867160363,0.08626750683291114,0.3045169668442984,0.7397260273972603,0.878101544969178,0.9698042482299042
49,0.23776845027269666,0.0907230830232569,0.294090737165754,0.7397260273972603,0.8767474400969797,0.9668887963348605
50,0.24422660796700973,0.09461768993261943,0.2992178355020698,0.7373271889400921,0.8815093755642105,0.9641121754824379
