epoch,loss_total,loss_atk,loss_prog,val_f1,val_auroc,val_prog_acc
23,0.28104331782733566,0.09512189594024513,0.37184284190736894,0.6009852216748769,0.8593697609037683,0.9382896015549077
24,0.27993242972649185,0.0984411424138402,0.36298257512534227,0.6009852216748769,0.8614976399886513,0.9420380397056782
25,0.29431754217318506,0.1075583282999811,0.3735184234127369,0.6074766355140186,0.8660532356658328,0.9499514091350826
26,0.2698084684026321,0.09229337817403828,0.35503017782364915,0.6119402985074628,0.8645282556549998,0.9509926419547411
27,0.26919503726681876,0.0939569711535169,0.3504761260761244,0.617100371747212,0.8634965567047537,0.9527974455088157
28,0.27391635824903277,0.096003297308014,0.3558261223820765,0.6206896551724138,0.8619909210492378,0.9529362765514369
29,0.2830874979896033,0.09736559016659223,0.3714438177461859,0.617100371747212,0.8622069330169455,0.952589198944884
30,0.2998412817516583,0.1050215734698095,0.38963941813048636,0.617100371747212,0.8620457300559696,0.952589198944884
31,0.30086496472358704,0.1116931417611088,0.37834364695837036,0.5560975609756097,0.8418566712233371,0.9443287519089268
32,0.31015156139463385,0.11363382252470759,0.39303547430625163,0.6411483253588517,0.8642767790358773,0.9362071359155907
33,0.2960746030279454,0.11241425883849995,0.3673206875788285,0.6570048309178744,0.8625776998271903,0.9559211439677912
34,0.2953630669138309,0.10676851926967335,0.3771890941882293,0.5743589743589743,0.8494138660338914,0.9367624600860752
35,0.2703574488493687,0.09418261541216165,0.35234966687441405,0.6108374384236454,0.8576932501096179,0.9546022490628905
36,0.26240457931087585,0.09881017675469118,0.32718880611244733,0.5911330049261083,0.8696545098140362,0.9351659030959323
37,0.24408790289155588,0.08801636091481387,0.3121430817866485,0.5727272727272726,0.8675991720615924,0.9482160211023185
38,0.2361272341452989,0.0859520178479903,0.3003504323612657,0.6153846153846154,0.872033865518042,0.9557128974038595
39,0.24583806394197263,0.09982737113765422,0.292021384575223,0.7029288702928871,0.862103763121921,0.9657087324725808
40,0.2311357998474599,0.08970220465321402,0.2828671936220771,0.6866952789699571,0.8707861546000877,0.965222823823407
41,0.24505306683664088,0.08762042522763779,0.31486528131785807,0.6482213438735179,0.8608753965592839,0.9596001665972511
42,0.2223285042932903,0.08184862476867318,0.2809597598492966,0.6052631578947368,0.8506680250702844,0.9564070526169651
43,0.21155935952594082,0.07561987017591794,0.27187898001681504,0.5631067961165048,0.8486207474658894,0.9506455643481883
44,0.21775043817441203,0.08787346367934673,0.25975394635659205,0.6370967741935484,0.8533085295710711,0.958975426905456
45,0.2032068138087889,0.0759783730627573,0.25445687910854414,0.6428571428571428,0.8461446699852982,0.9612661391087047
46,0.20641155237586173,0.07956214075787223,0.2536988229692916,0.5688073394495413,0.8548850945294163,0.9474524503679023
47,0.20982390142127172,0.08221673788773667,0.2552143283671714,0.6122448979591836,0.8618587346212375,0.9464112175482438
48,0.18824952797468344,0.0691709467261963,0.2381571642304427,0.5827338129496403,0.8596341337597689,0.9493266694432875
49,0.19086614804513236,0.07040732205580812,0.24091765461218703,0.6044444444444445,0.8516964999613112,0.9561988060530334
50,0.19783105806216297,0.07735572208627492,0.2409506719517761,0.6180555555555555,0.8557781589332233,0.9546022490628905
